customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned
CUST100237,user237@example.com,40.0,36.9,65.52,56875.0,9006.0,465.0,0,basic,two-year,mailed_check,north,0
CUST100238,user238@example.com,50.0,2.3,83.79,71178.0,15590.0,747.0,1,premium,two-year,mailed_check,north,0
CUST100239,user239@example.com,53.0,25.4,68.58,51261.0,6174.0,581.0,0,premium,month-to-month,credit_card,east,1
CUST100240,user240@example.com,55.0,2.7,63.39,48140.0,27487.0,712.0,0,premium,month-to-month,bank_transfer,east,0
CUST100241,user241@example.com,32.0,41.3,88.49,38605.0,22548.0,452.0,4,premium,two-year,bank_transfer,east,1
CUST100242,user242@example.com,44.0,10.2,121.31,56540.0,26007.0,594.0,1,family,month-to-month,bank_transfer,north,0
CUST100243,user243@example.com,32.0,7.5,69.31,74398.0,31927.0,659.0,0,premium,month-to-month,mailed_check,north,0
CUST100244,user244@example.com,41.0,28.9,36.78,52992.0,8339.0,632.0,2,basic,month-to-month,mailed_check,south,1
CUST100245,user245@example.com,39.0,15.2,63.15,82448.0,11176.0,582.0,1,premium,month-to-month,e_check,north,1
CUST100246,user246@example.com,42.0,38.5,85.96,49398.0,4719.0,665.0,2,premium,month-to-month,e_check,south,0
CUST100247,user247@example.com,53.0,33.7,61.16,92919.0,9466.0,709.0,1,premium,month-to-month,mailed_check,north,1
CUST100248,user248@example.com,32.0,64.3,34.05,15408.0,5827.0,533.0,2,premium,month-to-month,mailed_check,south,0
CUST100249,user249@example.com,66.0,12.9,76.38,43696.0,5545.0,689.0,3,premium,month-to-month,e_check,north,1
CUST100250,user250@example.com,57.0,8.4,65.01,38117.0,20956.0,735.0,2,premium,month-to-month,bank_transfer,east,1
CUST100251,user251@example.com,23.0,1.9,54.31,52643.0,13877.0,728.0,0,standard,two-year,mailed_check,south,0
CUST100252,user252@example.com,46.0,2.2,76.93,66504.0,4442.0,651.0,1,standard,month-to-month,bank_transfer,east,1
CUST100253,user253@example.com,28.0,71.8,92.49,106260.0,57807.0,625.0,1,basic,one-year,credit_card,south,0
CUST100254,user254@example.com,46.0,33.9,59.65,56905.0,30707.0,700.0,0,family,month-to-month,mailed_check,south,1
CUST100255,user255@example.com,25.0,3.2,90.33,71954.0,9826.0,636.0,4,standard,month-to-month,credit_card,east,1
CUST100256,user256@example.com,56.0,35.8,72.71,38649.0,18818.0,749.0,1,family,one-year,bank_transfer,west,1
CUST100257,user257@example.com,56.0,6.3,44.88,48764.0,7957.0,835.0,5,premium,two-year,credit_card,west,0
CUST100258,user258@example.com,36.0,55.2,21.6,68569.0,12555.0,556.0,4,family,month-to-month,mailed_check,south,1
CUST100259,user259@example.com,44.0,12.5,75.74,24657.0,5229.0,677.0,1,standard,month-to-month,mailed_check,north,0
CUST100260,user260@example.com,27.0,42.5,68.59,32115.0,13587.0,643.0,0,premium,month-to-month,e_check,west,1
CUST100261,user261@example.com,35.0,25.7,52.16,56581.0,12258.0,489.0,2,standard,month-to-month,e_check,west,1
CUST100262,user262@example.com,40.0,10.4,55.19,51714.0,6348.0,681.0,0,standard,two-year,bank_transfer,east,0
CUST100263,user263@example.com,23.0,24.7,40.77,59340.0,10386.0,639.0,0,family,month-to-month,bank_transfer,west,0
CUST100264,user264@example.com,61.0,3.7,76.66,21345.0,1335.0,716.0,2,standard,one-year,mailed_check,south,0
CUST100265,user265@example.com,43.0,0.5,43.66,48179.0,3519.0,722.0,1,premium,two-year,e_check,west,0
CUST100266,user266@example.com,57.0,96.6,63.15,49883.0,29508.0,664.0,0,premium,month-to-month,credit_card,south,0
CUST100267,user267@example.com,40.0,21.0,58.1,58852.0,14236.0,725.0,1,standard,month-to-month,mailed_check,south,0
CUST100268,user268@example.com,33.0,14.0,32.47,71942.0,31804.0,550.0,1,family,month-to-month,credit_card,east,0
CUST100269,user269@example.com,43.0,27.7,85.25,55905.0,25825.0,645.0,1,family,month-to-month,e_check,south,0
CUST100270,user270@example.com,53.0,30.0,65.71,33044.0,10603.0,743.0,4,family,month-to-month,credit_card,west,0
CUST100271,user271@example.com,34.0,36.5,129.59,61477.0,32195.0,717.0,1,family,month-to-month,credit_card,east,0
CUST100272,user272@example.com,45.0,15.6,48.44,19961.0,7769.0,636.0,2,premium,month-to-month,mailed_check,south,0
CUST100273,user273@example.com,35.0,6.9,114.7,56950.0,31192.0,684.0,5,premium,month-to-month,bank_transfer,west,0
CUST100274,user274@example.com,18.0,38.4,71.37,64647.0,24564.0,585.0,2,family,month-to-month,credit_card,west,1
CUST100275,user275@example.com,37.0,0.7,58.14,53724.0,4651.0,773.0,1,premium,two-year,credit_card,north,0
CUST100276,user276@example.com,43.0,18.3,45.35,68082.0,10230.0,725.0,0,family,month-to-month,credit_card,east,1
CUST100277,user277@example.com,42.0,27.3,36.67,28558.0,7504.0,660.0,1,basic,month-to-month,e_check,south,0
CUST100278,user278@example.com,38.0,9.7,53.92,100337.0,54873.0,681.0,1,premium,month-to-month,bank_transfer,north,1
CUST100279,user279@example.com,43.0,43.7,51.52,36528.0,19857.0,688.0,2,basic,one-year,mailed_check,south,1
CUST100280,user280@example.com,34.0,4.0,59.48,12000.0,3191.0,700.0,2,family,two-year,credit_card,east,0
CUST100281,user281@example.com,48.0,42.2,51.68,29385.0,5092.0,628.0,0,premium,one-year,bank_transfer,east,0
CUST100282,user282@example.com,36.0,17.7,92.33,113662.0,25878.0,704.0,1,family,one-year,credit_card,north,0
CUST100283,user283@example.com,51.0,35.6,42.86,76800.0,25605.0,808.0,2,premium,month-to-month,e_check,east,1
CUST100284,user284@example.com,25.0,17.0,51.34,29649.0,6632.0,720.0,0,premium,one-year,credit_card,south,0
CUST100285,user285@example.com,43.0,20.0,63.52,78489.0,6879.0,623.0,1,standard,two-year,e_check,south,0
CUST100286,user286@example.com,48.0,29.5,49.3,80572.0,44435.0,623.0,1,standard,month-to-month,e_check,north,0
CUST100287,user287@example.com,57.0,18.5,93.43,25955.0,10733.0,668.0,1,family,one-year,credit_card,east,0
CUST100288,user288@example.com,35.0,6.0,46.74,79403.0,40501.0,771.0,1,basic,one-year,bank_transfer,east,0
CUST100289,user289@example.com,56.0,27.2,61.73,46753.0,5796.0,686.0,5,standard,one-year,bank_transfer,north,0
CUST100290,user290@example.com,47.0,52.5,59.88,68957.0,27173.0,507.0,1,standard,one-year,e_check,west,1
CUST100291,user291@example.com,62.0,26.5,60.09,74204.0,22438.0,569.0,2,premium,month-to-month,credit_card,east,0
CUST100292,user292@example.com,24.0,18.5,123.05,73755.0,34527.0,570.0,1,premium,two-year,bank_transfer,west,0
CUST100293,user293@example.com,44.0,32.9,100.84,50978.0,26786.0,701.0,1,family,two-year,e_check,east,0
CUST100294,user294@example.com,41.0,10.0,81.96,38543.0,4560.0,550.0,3,premium,two-year,mailed_check,west,0
CUST100295,user295@example.com,43.0,10.0,76.51,65505.0,26192.0,736.0,3,family,two-year,credit_card,north,0
CUST100296,user296@example.com,52.0,5.6,115.36,71416.0,21613.0,786.0,1,standard,two-year,e_check,north,0
CUST100297,user297@example.com,58.0,3.4,64.76,64326.0,19873.0,720.0,3,premium,month-to-month,mailed_check,east,1
CUST100298,user298@example.com,45.0,0.2,61.72,53739.0,14619.0,487.0,2,premium,month-to-month,bank_transfer,south,0
CUST100299,user299@example.com,22.0,8.9,67.32,68442.0,4814.0,583.0,0,premium,month-to-month,e_check,east,1
CUST100300,user300@example.com,37.0,100.1,65.85,22386.0,4849.0,629.0,3,premium,month-to-month,credit_card,south,1
CUST100301,user301@example.com,79.0,30.3,76.63,69624.0,36421.0,607.0,0,premium,one-year,mailed_check,east,0
CUST100302,user302@example.com,30.0,22.9,70.7,50895.0,21293.0,576.0,1,premium,month-to-month,credit_card,south,0
CUST100303,user303@example.com,44.0,12.1,15.36,77223.0,38242.0,586.0,3,premium,month-to-month,e_check,west,1
CUST100304,user304@example.com,50.0,20.7,75.49,58204.0,16478.0,657.0,3,premium,one-year,credit_card,south,0
CUST100305,user305@example.com,53.0,32.8,80.86,67042.0,35735.0,608.0,2,family,month-to-month,mailed_check,west,0
CUST100306,user306@example.com,34.0,11.3,80.54,66668.0,27461.0,625.0,2,standard,one-year,credit_card,east,0
CUST100307,user307@example.com,59.0,10.1,52.5,47543.0,25551.0,707.0,1,premium,one-year,credit_card,west,0
CUST100308,user308@example.com,56.0,34.0,34.28,39983.0,12296.0,468.0,2,family,month-to-month,credit_card,east,0
CUST100309,user309@example.com,47.0,5.5,97.66,73712.0,31336.0,521.0,2,premium,month-to-month,bank_transfer,north,1
CUST100310,user310@example.com,31.0,14.7,60.62,61486.0,9516.0,611.0,2,basic,month-to-month,mailed_check,west,1
CUST100311,user311@example.com,35.0,1.2,57.91,60523.0,15078.0,617.0,1,premium,one-year,credit_card,west,0
CUST100312,user312@example.com,34.0,6.8,54.28,73444.0,9750.0,601.0,3,standard,month-to-month,bank_transfer,west,0
CUST100313,user313@example.com,39.0,85.8,81.88,67386.0,10810.0,651.0,1,family,month-to-month,mailed_check,west,1
CUST100314,user314@example.com,58.0,9.8,92.13,82199.0,22534.0,620.0,3,premium,two-year,e_check,north,0
CUST100315,user315@example.com,45.0,80.2,79.42,47991.0,13037.0,771.0,3,standard,one-year,credit_card,east,1
CUST100316,user316@example.com,49.0,27.7,78.56,65692.0,33997.0,568.0,1,premium,one-year,credit_card,west,0
CUST100317,user317@example.com,43.0,3.9,60.16,81720.0,25548.0,658.0,0,premium,month-to-month,credit_card,west,0
CUST100318,user318@example.com,60.0,4.2,58.33,42640.0,5441.0,629.0,2,premium,month-to-month,mailed_check,north,0
CUST100319,user319@example.com,23.0,26.1,59.69,35668.0,20546.0,645.0,2,standard,month-to-month,e_check,west,1
CUST100320,user320@example.com,18.0,9.5,79.16,53050.0,11322.0,624.0,2,premium,one-year,bank_transfer,north,0
CUST100321,user321@example.com,41.0,23.6,55.65,55733.0,9445.0,720.0,4,standard,one-year,mailed_check,west,0
CUST100322,user322@example.com,41.0,1.2,83.37,59562.0,35575.0,680.0,3,family,month-to-month,credit_card,west,0
CUST100323,user323@example.com,41.0,5.5,85.06,70816.0,25842.0,560.0,1,premium,one-year,e_check,east,1
CUST100324,user324@example.com,33.0,25.3,86.12,65636.0,10288.0,748.0,2,basic,one-year,mailed_check,south,1
CUST100325,user325@example.com,26.0,11.7,59.24,107267.0,29050.0,690.0,1,premium,month-to-month,credit_card,east,0
CUST100326,user326@example.com,40.0,53.7,48.12,80563.0,15617.0,622.0,1,premium,month-to-month,mailed_check,south,0
CUST100327,user327@example.com,37.0,0.9,70.01,42880.0,11839.0,712.0,1,standard,one-year,bank_transfer,east,0
CUST100328,user328@example.com,44.0,8.2,57.81,72930.0,24065.0,599.0,2,standard,month-to-month,e_check,north,1
CUST100329,user329@example.com,50.0,6.1,54.27,54276.0,20653.0,665.0,1,basic,two-year,bank_transfer,east,0
CUST100330,user330@example.com,55.0,37.1,62.93,67894.0,13283.0,561.0,0,standard,one-year,e_check,south,0
CUST100331,user331@example.com,51.0,46.1,84.61,61469.0,8407.0,712.0,1,family,month-to-month,mailed_check,west,0
CUST100332,user332@example.com,41.0,26.4,48.48,19734.0,6748.0,680.0,1,premium,one-year,mailed_check,north,0
CUST100333,user333@example.com,47.0,3.3,111.68,40802.0,15878.0,650.0,1,premium,one-year,bank_transfer,east,1
CUST100334,user334@example.com,27.0,4.2,82.78,58058.0,7355.0,692.0,1,basic,one-year,bank_transfer,west,1
CUST100335,user335@example.com,31.0,5.8,58.29,70109.0,23375.0,526.0,2,premium,month-to-month,credit_card,south,1
CUST100336,user336@example.com,62.0,7.5,87.72,32959.0,18962.0,715.0,3,premium,one-year,bank_transfer,south,0
CUST100337,user337@example.com,54.0,17.2,47.72,82775.0,18310.0,589.0,4,family,one-year,bank_transfer,west,0
CUST100338,user338@example.com,24.0,7.7,73.83,73007.0,9227.0,786.0,4,premium,month-to-month,mailed_check,north,1
CUST100339,user339@example.com,33.0,5.2,80.76,35381.0,10774.0,646.0,1,standard,one-year,mailed_check,south,1
CUST100340,user340@example.com,64.0,0.3,86.22,54902.0,16256.0,547.0,1,premium,month-to-month,credit_card,west,0
CUST100341,user341@example.com,32.0,5.2,66.37,73092.0,23713.0,830.0,3,standard,month-to-month,e_check,north,1
CUST100342,user342@example.com,19.0,11.9,42.96,78806.0,15128.0,705.0,5,premium,month-to-month,e_check,south,1
CUST100343,user343@example.com,35.0,9.6,69.65,27964.0,12032.0,567.0,1,basic,month-to-month,credit_card,north,0
CUST100344,user344@example.com,36.0,4.8,100.45,41993.0,6681.0,671.0,1,premium,month-to-month,bank_transfer,west,0
CUST100345,user345@example.com,55.0,5.8,53.1,75734.0,37508.0,731.0,3,premium,one-year,e_check,south,1
CUST100346,user346@example.com,52.0,36.7,52.28,32304.0,3390.0,403.0,1,family,two-year,e_check,east,1
CUST100347,user347@example.com,36.0,3.2,63.92,67044.0,40219.0,664.0,2,premium,one-year,mailed_check,north,1
CUST100348,user348@example.com,41.0,21.9,84.09,54869.0,8232.0,651.0,1,standard,month-to-month,e_check,north,1
CUST100349,user349@example.com,45.0,13.2,42.5,50888.0,28859.0,654.0,1,family,one-year,mailed_check,west,0
CUST100350,user350@example.com,51.0,44.8,54.58,12000.0,3187.0,523.0,1,family,two-year,credit_card,west,0
CUST100351,user351@example.com,37.0,14.7,44.43,76333.0,20722.0,629.0,1,premium,one-year,bank_transfer,west,0
CUST100352,user352@example.com,45.0,12.9,104.04,40253.0,21244.0,529.0,1,standard,two-year,credit_card,south,0
CUST100353,user353@example.com,59.0,32.1,46.54,43083.0,2706.0,679.0,2,premium,month-to-month,bank_transfer,south,1
CUST100354,user354@example.com,40.0,5.6,72.85,64653.0,12174.0,604.0,3,premium,month-to-month,e_check,north,1
CUST100355,user355@example.com,44.0,18.8,53.22,55114.0,5260.0,664.0,2,basic,month-to-month,e_check,south,1
CUST100356,user356@example.com,49.0,19.9,79.49,55009.0,32160.0,650.0,3,premium,one-year,e_check,north,0
CUST100357,user357@example.com,35.0,1.7,93.62,52042.0,20428.0,666.0,1,family,month-to-month,bank_transfer,south,0
CUST100358,user358@example.com,31.0,120.0,65.56,43863.0,13738.0,611.0,1,standard,month-to-month,e_check,west,0
CUST100359,user359@example.com,47.0,31.9,88.8,42551.0,11233.0,650.0,0,premium,one-year,e_check,north,0
CUST100360,user360@example.com,49.0,17.1,84.29,66868.0,35293.0,664.0,1,premium,two-year,mailed_check,west,1
CUST100361,user361@example.com,41.0,2.8,75.84,36110.0,2251.0,759.0,2,family,month-to-month,mailed_check,north,1
CUST100362,user362@example.com,34.0,29.6,91.8,41952.0,11836.0,672.0,0,basic,one-year,mailed_check,east,1
CUST100363,user363@example.com,36.0,48.0,125.98,55989.0,16273.0,707.0,2,premium,two-year,mailed_check,north,1
CUST100364,user364@example.com,45.0,17.9,100.73,67450.0,6448.0,709.0,1,premium,two-year,e_check,north,0
CUST100365,user365@example.com,28.0,11.0,30.17,39898.0,13504.0,648.0,0,premium,one-year,e_check,east,0
CUST100366,user366@example.com,55.0,15.8,35.47,38621.0,16742.0,700.0,1,premium,month-to-month,bank_transfer,north,0
CUST100367,user367@example.com,61.0,10.0,67.62,49158.0,20596.0,687.0,0,premium,month-to-month,mailed_check,north,1
CUST100368,user368@example.com,24.0,19.6,19.22,37073.0,18205.0,514.0,0,premium,month-to-month,credit_card,west,0
CUST100369,user369@example.com,49.0,22.6,66.14,52486.0,12424.0,699.0,0,family,month-to-month,mailed_check,north,0
CUST100370,user370@example.com,52.0,5.2,31.93,12000.0,6709.0,734.0,2,premium,one-year,credit_card,north,0
CUST100371,user371@example.com,52.0,11.3,73.85,84998.0,50451.0,684.0,1,premium,two-year,credit_card,west,0
CUST100372,user372@example.com,22.0,4.1,79.47,53560.0,11012.0,569.0,1,premium,month-to-month,credit_card,south,0
CUST100373,user373@example.com,38.0,8.2,66.06,19123.0,10337.0,583.0,4,standard,month-to-month,mailed_check,south,1
CUST100374,user374@example.com,35.0,43.6,61.12,43341.0,15312.0,586.0,1,standard,month-to-month,bank_transfer,north,1
CUST100375,user375@example.com,39.0,6.2,52.12,56036.0,22713.0,676.0,1,premium,month-to-month,bank_transfer,east,1
CUST100376,user376@example.com,27.0,11.9,72.17,52387.0,31132.0,715.0,3,premium,two-year,bank_transfer,south,0
CUST100377,user377@example.com,63.0,26.5,39.49,28233.0,4769.0,486.0,1,standard,one-year,credit_card,east,1
CUST100378,user378@example.com,47.0,7.0,47.16,79541.0,42397.0,616.0,1,standard,month-to-month,bank_transfer,west,0
CUST100379,user379@example.com,30.0,15.9,80.32,71922.0,26892.0,648.0,1,premium,month-to-month,e_check,west,1
CUST100380,user380@example.com,35.0,8.3,61.01,28596.0,14674.0,666.0,2,premium,month-to-month,bank_transfer,north,0
CUST100381,user381@example.com,59.0,67.7,58.07,61264.0,31890.0,581.0,2,standard,two-year,e_check,south,0
CUST100382,user382@example.com,41.0,3.6,93.61,36293.0,3608.0,646.0,1,family,month-to-month,mailed_check,west,0
CUST100383,user383@example.com,57.0,23.5,68.64,27439.0,7655.0,659.0,1,premium,month-to-month,mailed_check,south,1
CUST100384,user384@example.com,50.0,31.5,57.91,36285.0,13865.0,641.0,2,premium,month-to-month,mailed_check,east,0
CUST100385,user385@example.com,26.0,51.0,86.62,69308.0,4919.0,673.0,3,premium,month-to-month,credit_card,east,0
CUST100386,user386@example.com,30.0,6.8,47.3,34289.0,4392.0,637.0,1,standard,two-year,mailed_check,north,1
CUST100387,user387@example.com,28.0,51.0,10.0,59804.0,19114.0,670.0,2,premium,one-year,mailed_check,east,0
CUST100388,user388@example.com,48.0,22.8,103.98,25822.0,7890.0,590.0,3,premium,two-year,credit_card,north,0
CUST100389,user389@example.com,65.0,0.5,40.18,68084.0,28797.0,646.0,0,family,month-to-month,credit_card,north,0
CUST100390,user390@example.com,44.0,39.7,111.38,48531.0,20065.0,610.0,1,premium,month-to-month,credit_card,west,0
CUST100391,user391@example.com,41.0,39.6,55.81,62739.0,34094.0,656.0,3,premium,two-year,credit_card,north,0
CUST100392,user392@example.com,48.0,11.8,22.68,29624.0,13811.0,649.0,0,premium,one-year,mailed_check,west,0
CUST100393,user393@example.com,41.0,2.2,46.47,97180.0,22232.0,606.0,5,standard,month-to-month,e_check,east,0
CUST100394,user394@example.com,38.0,1.5,79.1,92900.0,9666.0,621.0,3,family,month-to-month,e_check,north,1
CUST100395,user395@example.com,44.0,17.9,108.74,12000.0,3390.0,628.0,1,premium,month-to-month,bank_transfer,north,1
CUST100396,user396@example.com,51.0,17.8,92.22,79942.0,7076.0,625.0,2,premium,month-to-month,e_check,south,1
CUST100397,user397@example.com,36.0,19.0,95.16,57579.0,30515.0,492.0,0,basic,month-to-month,bank_transfer,east,0
CUST100398,user398@example.com,30.0,3.6,38.25,64155.0,28060.0,751.0,0,premium,two-year,bank_transfer,west,0
CUST100399,user399@example.com,53.0,11.9,90.37,62993.0,32997.0,628.0,0,premium,month-to-month,mailed_check,east,0
CUST100400,user400@example.com,18.0,26.6,63.94,72882.0,5349.0,694.0,1,standard,month-to-month,credit_card,east,0
CUST100401,user401@example.com,26.0,2.0,113.73,42709.0,3129.0,512.0,0,premium,month-to-month,credit_card,west,1
CUST100402,user402@example.com,42.0,14.5,81.31,24576.0,6961.0,663.0,1,standard,month-to-month,mailed_check,north,0
CUST100403,user403@example.com,53.0,3.9,79.6,41402.0,18196.0,634.0,3,standard,two-year,mailed_check,south,1
CUST100404,user404@example.com,44.0,21.1,35.22,38848.0,13853.0,521.0,1,family,month-to-month,bank_transfer,east,0
CUST100405,user405@example.com,35.0,21.5,85.74,55101.0,4367.0,773.0,1,standard,two-year,credit_card,west,0
CUST100406,user406@example.com,52.0,115.7,54.58,54481.0,15578.0,757.0,1,premium,month-to-month,credit_card,west,0
CUST100407,user407@example.com,33.0,12.8,86.82,44513.0,13874.0,682.0,2,premium,one-year,mailed_check,south,1
CUST100408,user408@example.com,50.0,15.3,65.18,40941.0,20550.0,716.0,2,family,two-year,e_check,west,0
CUST100409,user409@example.com,37.0,12.8,57.38,68275.0,27378.0,684.0,2,premium,two-year,bank_transfer,west,0
