customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned,last_invoice_status
CUST100223,user223@example.com,29.0,6.9,82.62,63042.0,32216.0,666.0,1,standard,month-to-month,mailed_check,south,0,paid
CUST100224,user224@example.com,43.0,78.5,58.07,54039.0,29903.0,503.0,1,standard,month-to-month,mailed_check,south,0,paid
CUST100225,user225@example.com,45.0,9.5,10.0,73049.0,30803.0,684.0,1,family,month-to-month,e_check,west,0,paid
CUST100226,user226@example.com,72.0,57.5,53.13,78684.0,23178.0,656.0,3,standard,month-to-month,bank_transfer,north,0,paid
CUST100227,user227@example.com,65.0,9.3,57.93,,21027.0,753.0,1,family,one-year,bank_transfer,east,0,paid
CUST100228,user228@example.com,32.0,0.1,47.32,45323.0,16023.0,706.0,1,standard,month-to-month,mailed_check,east,0,paid
CUST100229,user229@example.com,39.0,0.3,59.67,89348.0,7001.0,592.0,2,premium,one-year,mailed_check,south,1,overdue
CUST100230,user230@example.com,24.0,16.9,90.41,49588.0,13237.0,515.0,1,standard,month-to-month,credit_card,north,1,overdue
CUST100231,user231@example.com,35.0,28.9,69.07,78875.0,32438.0,584.0,2,standard,one-year,mailed_check,east,0,paid
CUST100232,user232@example.com,46.0,2.5,94.74,60257.0,31110.0,760.0,3,standard,month-to-month,mailed_check,east,1,overdue
CUST100233,user233@example.com,56.0,11.4,32.29,91539.0,22650.0,674.0,2,standard,one-year,e_check,south,0,paid
CUST100234,user234@example.com,33.0,13.4,62.37,38019.0,19032.0,698.0,1,basic,month-to-month,e_check,east,1,unpaid
CUST100235,user235@example.com,34.0,13.2,21.52,37980.0,17710.0,600.0,1,standard,one-year,mailed_check,east,0,paid
CUST100236,user236@example.com,18.0,37.6,59.34,72090.0,40451.0,689.0,1,standard,month-to-month,bank_transfer,north,0,paid
CUST100237,user237@example.com,40.0,11.8,43.86,32393.0,19248.0,528.0,1,premium,two-year,bank_transfer,south,0,paid
CUST100238,user238@example.com,29.0,21.2,102.03,57333.0,4183.0,725.0,2,basic,month-to-month,bank_transfer,south,1,overdue
CUST100239,user239@example.com,36.0,19.4,80.24,85968.0,24983.0,558.0,5,basic,one-year,mailed_check,south,0,paid
CUST100240,user240@example.com,31.0,11.7,95.37,19303.0,9178.0,492.0,3,standard,month-to-month,e_check,north,1,overdue
CUST100241,user241@example.com,41.0,3.2,59.27,63043.0,31694.0,831.0,1,standard,one-year,e_check,west,0,paid
CUST100242,user242@example.com,21.0,8.3,44.51,79235.0,7572.0,661.0,1,basic,two-year,credit_card,north,1,overdue
CUST100243,user243@example.com,24.0,0.1,43.71,54482.0,20901.0,659.0,3,basic,two-year,mailed_check,west,1,overdue
CUST100244,user244@example.com,68.0,14.0,76.64,36458.0,19839.0,500.0,0,standard,one-year,e_check,north,0,paid
CUST100245,user245@example.com,27.0,27.5,115.25,,8700.0,700.0,2,standard,month-to-month,mailed_check,east,1,overdue
CUST100246,user246@example.com,29.0,23.0,80.31,38230.0,9215.0,721.0,3,standard,month-to-month,credit_card,north,1,unpaid
CUST100247,user247@example.com,64.0,50.3,60.63,56383.0,15064.0,634.0,1,family,month-to-month,bank_transfer,north,0,paid
CUST100248,user248@example.com,77.0,19.8,65.28,49466.0,13207.0,721.0,3,basic,one-year,e_check,west,1,overdue
CUST100249,user249@example.com,28.0,7.0,69.22,44735.0,16057.0,744.0,3,premium,month-to-month,mailed_check,north,0,paid
CUST100250,user250@example.com,38.0,6.3,120.67,64323.0,5367.0,692.0,2,basic,month-to-month,mailed_check,east,1,overdue
CUST100251,user251@example.com,46.0,31.3,100.84,86582.0,41434.0,,3,basic,month-to-month,e_check,east,1,overdue
CUST100252,user252@example.com,63.0,2.8,76.5,61556.0,7238.0,558.0,2,standard,month-to-month,bank_transfer,north,1,overdue
CUST100253,user253@example.com,30.0,2.5,72.74,81873.0,40718.0,785.0,1,premium,month-to-month,mailed_check,west,0,overdue
CUST100254,user254@example.com,39.0,76.6,77.48,86576.0,5143.0,657.0,1,basic,one-year,e_check,west,0,paid
CUST100255,user255@example.com,51.0,16.2,82.36,43267.0,20892.0,,2,standard,month-to-month,e_check,north,0,paid
CUST100256,user256@example.com,47.0,15.3,59.67,60497.0,14846.0,583.0,2,standard,month-to-month,credit_card,north,0,paid
CUST100257,user257@example.com,37.0,24.3,48.9,46501.0,19099.0,599.0,2,standard,two-year,mailed_check,west,0,paid
CUST100258,user258@example.com,40.0,55.7,95.81,25357.0,3767.0,745.0,0,standard,month-to-month,credit_card,north,0,paid
CUST100259,user259@example.com,26.0,43.3,70.55,62115.0,21452.0,770.0,3,premium,one-year,e_check,south,0,paid
CUST100260,user260@example.com,39.0,16.0,93.72,33957.0,7284.0,714.0,1,basic,one-year,e_check,west,0,paid
CUST100261,user261@example.com,39.0,31.8,111.15,64686.0,3374.0,694.0,4,premium,month-to-month,e_check,south,1,overdue
CUST100262,user262@example.com,45.0,16.2,83.02,23882.0,10719.0,700.0,3,family,two-year,mailed_check,west,1,unpaid
CUST100263,user263@example.com,35.0,54.2,78.96,58420.0,7136.0,644.0,1,basic,month-to-month,mailed_check,east,1,unpaid
CUST100264,user264@example.com,48.0,26.9,150.01,23585.0,13369.0,554.0,1,premium,two-year,credit_card,west,1,overdue
CUST100265,user265@example.com,54.0,22.2,75.18,68477.0,23902.0,,2,standard,month-to-month,mailed_check,west,1,unpaid
CUST100266,user266@example.com,44.0,23.2,42.74,47132.0,2400.0,755.0,1,basic,two-year,e_check,north,1,overdue
CUST100267,user267@example.com,46.0,3.2,62.97,45204.0,25753.0,647.0,1,standard,month-to-month,e_check,north,1,overdue
CUST100268,user268@example.com,43.0,55.7,108.79,77530.0,9539.0,688.0,2,premium,month-to-month,mailed_check,north,1,unpaid
CUST100269,user269@example.com,42.0,72.7,37.65,48569.0,24705.0,667.0,4,standard,one-year,mailed_check,west,0,paid
CUST100270,user270@example.com,33.0,4.8,51.19,57217.0,13223.0,671.0,0,basic,two-year,mailed_check,east,0,paid
CUST100271,user271@example.com,46.0,1.2,97.66,51028.0,18494.0,678.0,4,family,month-to-month,bank_transfer,north,1,unpaid
CUST100272,user272@example.com,41.0,13.0,63.21,65148.0,33203.0,706.0,1,basic,two-year,mailed_check,south,1,overdue
CUST100273,user273@example.com,67.0,11.7,67.24,75859.0,5886.0,589.0,3,basic,one-year,e_check,west,0,paid
CUST100274,user274@example.com,61.0,22.2,96.83,71713.0,30408.0,745.0,0,basic,two-year,credit_card,east,1,overdue
CUST100275,user275@example.com,47.0,5.1,52.08,45667.0,6015.0,591.0,1,family,two-year,mailed_check,east,0,paid
CUST100276,user276@example.com,33.0,9.5,33.28,79181.0,35158.0,669.0,2,basic,month-to-month,bank_transfer,south,1,overdue
CUST100277,user277@example.com,29.0,16.8,35.28,36673.0,5075.0,555.0,2,premium,month-to-month,credit_card,south,1,overdue
CUST100278,user278@example.com,56.0,2.5,84.54,40150.0,2492.0,637.0,0,premium,one-year,e_check,west,1,overdue
CUST100279,user279@example.com,45.0,4.9,76.48,52444.0,7106.0,,2,basic,two-year,mailed_check,east,0,paid
CUST100280,user280@example.com,48.0,33.7,52.69,75936.0,29931.0,652.0,3,premium,month-to-month,bank_transfer,east,1,unpaid
CUST100281,user281@example.com,21.0,2.8,41.03,31597.0,18710.0,709.0,0,standard,two-year,e_check,west,0,paid
CUST100282,user282@example.com,53.0,73.8,63.24,72830.0,42501.0,656.0,2,standard,month-to-month,mailed_check,south,0,overdue
CUST100283,user283@example.com,47.0,26.3,97.91,53905.0,24803.0,807.0,0,standard,one-year,bank_transfer,west,0,paid
CUST100284,user284@example.com,29.0,47.7,49.1,46325.0,23326.0,714.0,2,basic,one-year,credit_card,west,0,paid
CUST100285,user285@example.com,36.0,4.6,53.43,76956.0,40839.0,632.0,0,basic,one-year,mailed_check,west,0,paid
CUST100286,user286@example.com,45.0,9.8,40.24,38947.0,13265.0,643.0,3,basic,month-to-month,e_check,south,0,paid
CUST100287,user287@example.com,43.0,40.1,60.81,100714.0,17699.0,680.0,3,basic,month-to-month,bank_transfer,north,1,overdue
CUST100288,user288@example.com,38.0,14.4,78.45,51467.0,21287.0,706.0,0,standard,month-to-month,mailed_check,west,0,paid
CUST100289,user289@example.com,41.0,96.9,122.88,57997.0,7416.0,551.0,4,basic,month-to-month,bank_transfer,south,1,unpaid
CUST100290,user290@example.com,39.0,31.9,75.44,85858.0,43599.0,701.0,2,standard,month-to-month,mailed_check,north,1,overdue
CUST100291,user291@example.com,44.0,107.7,68.66,58519.0,16189.0,553.0,0,standard,two-year,bank_transfer,north,0,overdue
CUST100292,user292@example.com,60.0,6.6,91.57,78777.0,15485.0,693.0,1,standard,month-to-month,bank_transfer,west,0,paid
CUST100293,user293@example.com,18.0,65.5,87.41,15937.0,8190.0,738.0,2,premium,month-to-month,credit_card,south,0,paid
CUST100294,user294@example.com,39.0,3.7,55.56,46148.0,5130.0,674.0,0,standard,two-year,credit_card,east,0,paid
CUST100295,user295@example.com,44.0,43.1,127.55,62935.0,36889.0,464.0,3,premium,one-year,e_check,west,1,overdue
CUST100296,user296@example.com,46.0,20.7,69.39,76628.0,43887.0,507.0,4,basic,month-to-month,credit_card,east,1,overdue
CUST100297,user297@example.com,38.0,0.6,75.91,70394.0,27090.0,695.0,5,premium,two-year,e_check,east,1,overdue
CUST100298,user298@example.com,21.0,0.4,83.78,68521.0,30264.0,454.0,4,family,month-to-month,credit_card,south,0,paid
CUST100299,user299@example.com,46.0,30.0,78.65,76221.0,5368.0,699.0,1,basic,month-to-month,mailed_check,west,1,overdue
CUST100300,user300@example.com,63.0,5.7,108.13,64500.0,18731.0,729.0,2,standard,one-year,credit_card,west,1,overdue
CUST100301,user301@example.com,24.0,4.9,55.25,12136.0,6512.0,,1,basic,month-to-month,mailed_check,north,1,overdue
CUST100302,user302@example.com,52.0,68.7,89.58,83844.0,4724.0,631.0,3,standard,one-year,bank_transfer,south,1,unpaid
CUST100303,user303@example.com,38.0,3.7,74.11,38247.0,8026.0,685.0,0,standard,one-year,bank_transfer,east,1,overdue
CUST100304,user304@example.com,41.0,13.1,94.57,61273.0,14988.0,667.0,3,premium,one-year,credit_card,south,1,overdue
CUST100305,user305@example.com,29.0,8.5,64.63,58620.0,24696.0,532.0,2,premium,one-year,mailed_check,west,0,paid
CUST100306,user306@example.com,38.0,39.4,61.24,55947.0,24486.0,710.0,1,standard,month-to-month,mailed_check,west,1,unpaid
CUST100307,user307@example.com,58.0,49.4,88.3,32879.0,2823.0,761.0,1,basic,month-to-month,mailed_check,south,1,overdue
CUST100308,user308@example.com,49.0,13.8,78.95,16226.0,2752.0,705.0,1,basic,month-to-month,mailed_check,north,0,paid
CUST100309,user309@example.com,63.0,32.6,49.49,34952.0,17617.0,610.0,1,standard,month-to-month,e_check,south,0,paid
CUST100310,user310@example.com,56.0,5.0,103.64,71525.0,11122.0,709.0,1,family,month-to-month,mailed_check,east,0,paid
CUST100311,user311@example.com,47.0,57.3,88.31,26068.0,5411.0,,0,standard,month-to-month,mailed_check,south,0,paid
CUST100312,user312@example.com,63.0,1.3,68.14,37394.0,5207.0,743.0,2,basic,two-year,e_check,east,0,paid
CUST100313,user313@example.com,47.0,43.5,58.29,63361.0,29455.0,732.0,2,family,month-to-month,e_check,east,0,paid
CUST100314,user314@example.com,52.0,18.5,79.1,34452.0,2236.0,523.0,0,premium,two-year,credit_card,north,0,paid
CUST100315,user315@example.com,38.0,20.2,86.51,44139.0,9536.0,682.0,1,standard,month-to-month,credit_card,north,1,overdue
CUST100316,user316@example.com,43.0,37.9,30.15,56636.0,19413.0,702.0,4,standard,one-year,bank_transfer,east,0,paid
CUST100317,user317@example.com,34.0,6.9,79.39,60653.0,3233.0,733.0,1,basic,month-to-month,e_check,east,1,overdue
CUST100318,user318@example.com,54.0,24.2,86.31,34055.0,19571.0,691.0,1,family,two-year,e_check,west,1,unpaid
CUST100319,user319@example.com,28.0,17.6,11.19,57819.0,30535.0,774.0,0,basic,month-to-month,bank_transfer,north,0,paid
CUST100320,user320@example.com,51.0,22.6,74.9,62977.0,25570.0,504.0,1,premium,month-to-month,mailed_check,south,1,overdue
CUST100321,user321@example.com,40.0,12.1,87.37,29536.0,8610.0,695.0,0,standard,two-year,e_check,south,0,paid
CUST100322,user322@example.com,56.0,2.6,84.52,59297.0,8030.0,688.0,1,premium,month-to-month,e_check,east,1,unpaid
CUST100323,user323@example.com,51.0,53.0,90.06,40668.0,14417.0,722.0,0,basic,month-to-month,credit_card,east,0,paid
CUST100324,user324@example.com,64.0,20.6,61.81,57478.0,10436.0,773.0,0,standard,month-to-month,e_check,east,1,unpaid
CUST100325,user325@example.com,51.0,11.1,44.0,69462.0,27848.0,579.0,4,standard,month-to-month,credit_card,south,0,paid
CUST100326,user326@example.com,23.0,30.2,25.01,51475.0,6695.0,771.0,3,standard,month-to-month,e_check,north,0,paid
CUST100327,user327@example.com,41.0,5.4,97.31,,32562.0,715.0,1,standard,month-to-month,bank_transfer,north,1,overdue
CUST100328,user328@example.com,28.0,70.3,87.58,70816.0,16118.0,635.0,4,family,month-to-month,credit_card,north,0,paid
CUST100329,user329@example.com,36.0,2.5,99.21,73157.0,23856.0,577.0,2,standard,month-to-month,mailed_check,east,1,overdue
CUST100330,user330@example.com,60.0,19.9,51.87,63062.0,8766.0,666.0,0,basic,one-year,mailed_check,south,1,overdue
CUST100331,user331@example.com,50.0,72.8,90.1,77015.0,14706.0,673.0,2,standard,one-year,credit_card,south,1,unpaid
CUST100332,user332@example.com,34.0,73.5,32.43,62702.0,18661.0,677.0,0,family,one-year,e_check,east,0,paid
CUST100333,user333@example.com,30.0,7.0,48.26,21655.0,6540.0,,3,basic,month-to-month,credit_card,south,0,paid
CUST100334,user334@example.com,42.0,1.5,73.15,39159.0,23490.0,699.0,0,basic,one-year,bank_transfer,south,0,paid
CUST100335,user335@example.com,27.0,13.0,86.58,50775.0,11906.0,618.0,1,basic,two-year,bank_transfer,north,1,overdue
CUST100336,user336@example.com,34.0,5.0,111.98,53256.0,5134.0,747.0,0,standard,two-year,credit_card,north,0,paid
CUST100337,user337@example.com,46.0,14.6,64.0,62155.0,21028.0,787.0,2,standard,two-year,bank_transfer,north,0,paid
CUST100338,user338@example.com,56.0,5.5,48.36,38861.0,8822.0,585.0,2,basic,month-to-month,mailed_check,north,1,overdue
CUST100339,user339@example.com,49.0,0.8,47.07,95174.0,50707.0,655.0,2,basic,two-year,credit_card,east,0,paid
CUST100340,user340@example.com,18.0,7.1,52.8,52951.0,8772.0,728.0,0,basic,month-to-month,e_check,east,1,overdue
CUST100341,user341@example.com,46.0,76.1,125.53,54846.0,28554.0,672.0,2,standard,month-to-month,bank_transfer,west,0,paid
CUST100342,user342@example.com,43.0,3.2,88.92,41585.0,17256.0,,1,standard,month-to-month,credit_card,north,1,unpaid
CUST100343,user343@example.com,47.0,7.9,97.81,34932.0,5358.0,719.0,1,standard,month-to-month,e_check,west,1,overdue
CUST100344,user344@example.com,61.0,12.9,64.03,52474.0,14319.0,602.0,2,premium,one-year,e_check,east,0,paid
CUST100345,user345@example.com,18.0,31.0,69.96,55551.0,17823.0,666.0,2,premium,two-year,mailed_check,north,1,overdue
CUST100346,user346@example.com,35.0,44.4,87.48,53262.0,17949.0,570.0,1,basic,one-year,bank_transfer,east,0,paid
CUST100347,user347@example.com,49.0,20.4,57.36,88103.0,23647.0,,3,standard,one-year,bank_transfer,east,0,paid
CUST100348,user348@example.com,23.0,72.1,62.72,52474.0,19496.0,616.0,1,basic,month-to-month,bank_transfer,north,0,paid
CUST100349,user349@example.com,60.0,5.6,53.13,53281.0,23668.0,722.0,2,standard,one-year,e_check,west,1,overdue
CUST100350,user350@example.com,46.0,48.8,58.81,,23417.0,633.0,0,family,month-to-month,bank_transfer,east,0,paid
CUST100351,user351@example.com,52.0,14.7,71.22,51579.0,19669.0,612.0,3,premium,month-to-month,e_check,south,1,overdue
CUST100352,user352@example.com,35.0,32.2,49.46,65787.0,34392.0,683.0,1,standard,month-to-month,mailed_check,south,0,paid
CUST100353,user353@example.com,52.0,3.0,77.15,29419.0,9525.0,564.0,4,basic,two-year,e_check,west,1,unpaid
CUST100354,user354@example.com,55.0,19.5,77.11,29577.0,8251.0,794.0,0,basic,month-to-month,bank_transfer,east,0,paid
CUST100355,user355@example.com,45.0,25.5,65.52,57441.0,10699.0,665.0,3,standard,two-year,e_check,north,1,unpaid
CUST100356,user356@example.com,45.0,36.4,49.31,50368.0,6157.0,605.0,1,standard,month-to-month,bank_transfer,east,0,paid
CUST100357,user357@example.com,45.0,120.0,72.62,38820.0,8181.0,618.0,2,standard,month-to-month,bank_transfer,west,0,paid
CUST100358,user358@example.com,32.0,63.6,57.38,57437.0,15703.0,651.0,0,basic,one-year,mailed_check,west,0,paid
CUST100359,user359@example.com,40.0,15.1,71.16,59182.0,27836.0,730.0,0,basic,one-year,credit_card,east,0,paid
CUST100360,user360@example.com,40.0,9.8,97.45,40802.0,6919.0,578.0,1,premium,two-year,bank_transfer,east,0,paid
CUST100361,user361@example.com,47.0,11.9,38.68,44624.0,19464.0,620.0,1,standard,month-to-month,e_check,east,0,paid
CUST100362,user362@example.com,54.0,86.7,124.34,59332.0,5546.0,646.0,2,standard,month-to-month,e_check,south,0,paid
CUST100363,user363@example.com,29.0,5.7,68.19,34578.0,4741.0,773.0,0,premium,month-to-month,bank_transfer,east,0,paid
CUST100364,user364@example.com,40.0,98.3,80.3,42919.0,9849.0,,2,standard,month-to-month,mailed_check,west,1,unpaid
CUST100365,user365@example.com,60.0,32.5,51.18,65679.0,20255.0,,1,premium,month-to-month,bank_transfer,west,0,paid
CUST100366,user366@example.com,33.0,10.9,98.56,54523.0,8152.0,652.0,0,premium,one-year,mailed_check,east,1,overdue
CUST100367,user367@example.com,32.0,52.1,66.86,45456.0,5074.0,765.0,3,premium,month-to-month,e_check,south,0,paid
CUST100368,user368@example.com,44.0,9.1,60.15,36939.0,13342.0,751.0,1,family,two-year,bank_transfer,north,0,paid
CUST100369,user369@example.com,52.0,31.1,55.61,34736.0,9608.0,706.0,0,basic,month-to-month,e_check,north,0,paid
CUST100370,user370@example.com,42.0,13.7,63.29,52365.0,14596.0,712.0,0,basic,month-to-month,credit_card,north,0,paid
CUST100371,user371@example.com,58.0,17.8,80.46,95516.0,20953.0,602.0,2,premium,month-to-month,credit_card,east,0,paid
CUST100372,user372@example.com,52.0,34.0,74.32,66316.0,16857.0,796.0,6,premium,month-to-month,credit_card,south,1,unpaid
CUST100373,user373@example.com,52.0,25.6,69.0,28343.0,4287.0,630.0,1,standard,month-to-month,credit_card,west,1,overdue
CUST100374,user374@example.com,49.0,0.5,52.21,69144.0,13747.0,695.0,2,standard,one-year,mailed_check,east,1,unpaid
CUST100375,user375@example.com,70.0,11.8,50.77,39822.0,13868.0,704.0,1,basic,month-to-month,mailed_check,west,0,paid
CUST100376,user376@example.com,40.0,16.2,58.48,54903.0,18517.0,540.0,1,basic,two-year,e_check,west,0,paid
CUST100377,user377@example.com,18.0,5.0,81.51,43223.0,23697.0,646.0,2,basic,month-to-month,bank_transfer,north,0,paid
CUST100378,user378@example.com,61.0,25.6,86.56,95455.0,48481.0,666.0,1,basic,one-year,bank_transfer,south,0,paid
CUST100379,user379@example.com,37.0,13.5,89.93,32318.0,1742.0,641.0,0,standard,month-to-month,credit_card,north,1,overdue
CUST100380,user380@example.com,43.0,31.2,69.96,61272.0,10807.0,647.0,1,standard,month-to-month,bank_transfer,east,1,overdue
CUST100381,user381@example.com,58.0,0.1,79.59,41294.0,22226.0,769.0,1,premium,month-to-month,e_check,west,1,overdue
CUST100382,user382@example.com,23.0,70.4,65.79,69777.0,15568.0,584.0,3,standard,month-to-month,mailed_check,west,0,paid
CUST100383,user383@example.com,27.0,7.7,26.44,60869.0,19036.0,548.0,1,premium,month-to-month,mailed_check,east,0,paid
CUST100384,user384@example.com,23.0,12.6,64.6,80091.0,33738.0,603.0,5,standard,month-to-month,bank_transfer,north,1,overdue
CUST100385,user385@example.com,32.0,13.4,60.62,69362.0,24197.0,710.0,1,basic,month-to-month,e_check,east,1,overdue
CUST100386,user386@example.com,47.0,7.5,44.02,41129.0,2167.0,717.0,0,standard,month-to-month,credit_card,south,1,unpaid
CUST100387,user387@example.com,48.0,13.4,55.82,113324.0,18541.0,698.0,1,standard,month-to-month,e_check,east,0,paid
